nflId,num_snaps,estimate,height,weight,birthDate,collegeName,officialPosition,displayName
53590,1,-0.25196274633929,6-8,315,,,T,Tommy Doyle
53596,5,8.2327854886335,6-0,195,,,CB,Nate Hobbs
53600,3,3.62093013775101,6-3,258,,,OLB,Daelin Hayes
53601,1,3.33590551341833,5-11,202,,,CB,Deommodore Lenoir
53602,23,4.92917421348799,6-5,340,,,DT,Tedarrell Slaton
53605,1,7.84746375268105,6-0,228,,,ILB,K.J. Britt
53609,5,7.20873215347234,6-1,215,,,SS,Talanoa Hufanga
53611,72,7.29788116773276,6-4,268,,,OLB,Adetokunbo Ogundeji
53612,4,3.09965859715443,5-9,195,,,RB,Avery Williams
53615,1,2.78278283737482,6-4,215,,,ILB,Hamsah Nasirildeen
53618,5,7.07755825634152,6-3,305,,,DT,Marlon Tuipulotu
53619,23,-1.47993528995404,6-3,330,,,C,Trey Hill
53620,23,2.15881285045229,6-2,260,,,DE,Tarron Jackson
53621,43,3.69850499562011,6-5,355,,,DT,Quinton Bohanna
53624,73,7.71194355640285,6-2,318,,,DT,Roy Lopez
53627,10,-1.65746928124798,5-10,210,,,RB,Larry Rountree
53631,3,0.917495967310226,5-11,216,,,RB,Chris Evans
53636,3,7.66768964891557,6-3,317,,,DT,Jonathan Marshall
53639,7,5.58924897932144,6-3,265,,,OLB,Victor Dimukeje
53645,19,8.23101821431151,6-3,232,,,OLB,Quincy Roche
53646,19,1.57324950178129,5-9,212,,,RB,Khalil Herbert
53655,297,1.49221492574107,6-6,325,,,G,Trey Smith
53662,2,-0.395408499057,5-10,205,,,RB,Jake Funk
53663,2,5.41806936403649,6-2,251,,,ILB,Patrick Johnson
53668,52,3.97062750208625,6-4,257,,,OLB,Jonathon Cooper
53674,5,4.84609337693156,6-0,180,,,FS,Tre Norwood
53675,5,8.82309243016005,6-3,252,,,DE,Shaka Toney
53679,24,5.12996649216888,6-4,340,,,NT,Khyiris Tonga
53681,2,2.24715111065233,6-4,245,,,LB,Chris Garrett
53688,1,8.91110845294189,6-1,225,,,ILB,Grant Stuard
53740,11,8.06554015236451,6-3,300,,,DT,Josiah Bronson
53876,27,3.23591509187968,6-3,270,,,DE,Raymond Johnson
53900,48,4.77291248782707,6-4,340,,,DT,Naquan Jones
53910,12,2.42530279005162,6-2,275,,,OLB,Sam Kamara
53930,15,7.56603474083835,6-3,249,,,OLB,Andre Mintze
53935,6,5.08368872090865,6-2,245,,,DE,Darius Hodge
53946,9,0.168024302669843,6-4,260,,,TE,Jack Stoll
53957,12,2.71902721347692,5-11,178,,,CB,A.J. Parker
53960,1,-0.564788352964352,5-9,195,,,RB,Jaret Patterson
53978,11,2.07666585506651,6-3,295,,,DT,Austin Faoliu
53991,3,2.79826559496944,6-1,320,,,DT,Forrest Merrill
53999,2,8.09678024193775,6-4,312,,,DT,Jack Heflin
